# Corrected LiDAR trajectory after extrinsic calibration
# timestamp x y theta_in_radians
22.190000 5.007201 0.001251 0.187849
22.200000 5.010219 -0.003471 0.183034
22.210000 5.002917 -0.004670 0.177900
22.220000 5.007261 -0.003312 0.172976
22.230000 5.008203 -0.003913 0.168134
22.240000 5.005091 -0.011375 0.163062
22.250000 5.005941 0.000616 0.158031
22.260000 5.008032 0.003668 0.153231
22.270000 5.007639 -0.007230 0.148071
22.280000 4.997398 0.000521 0.143101
22.290000 5.000015 0.008731 0.138117
22.300000 5.009998 -0.004314 0.132917
22.310000 5.010571 0.000816 0.128072
22.320000 5.003988 -0.006212 0.123163
22.330000 4.999433 -0.000696 0.118108
22.340000 5.000981 -0.000974 0.113231
22.350000 5.006154 -0.004635 0.107758
22.360000 5.005934 -0.000608 0.102982
22.370000 5.004630 -0.007216 0.098031
22.380000 5.000055 -0.003202 0.093208
22.390000 5.005585 -0.008066 0.088074
22.400000 5.003003 -0.007669 0.083191
22.410000 5.001164 -0.004718 0.078258
22.420000 4.999283 0.003239 0.072965
22.430000 5.004145 0.003171 0.068219
22.440000 5.004915 -0.003923 0.063247
22.450000 5.004252 -0.001822 0.058085
22.460000 5.001613 -0.006091 0.053120
22.470000 5.002435 -0.004662 0.047915
22.480000 5.007886 0.000387 0.042914
22.490000 5.007423 0.001607 0.038057
22.500000 5.000606 -0.003563 0.032871
22.510000 4.998855 0.002785 0.027997
22.520000 4.998842 -0.000546 0.023087
22.530000 5.006914 -0.005856 0.018118
22.540000 5.004235 -0.005283 0.013068
22.550000 5.002646 0.004090 0.007967
22.560000 5.007774 -0.004781 0.003119
22.570000 5.001352 -0.004032 -0.001714
22.580000 5.001661 -0.000563 -0.001969
22.590000 4.994198 0.001187 -0.001970
22.600000 4.997344 0.006373 -0.002027
22.610000 4.985730 -0.000964 -0.002091
22.620000 4.977664 -0.006402 -0.001918
22.630000 4.979669 -0.005477 -0.002040
22.640000 4.976350 -0.006675 -0.001875
22.650000 4.964689 -0.002833 -0.001862
22.660000 4.958670 -0.003970 -0.001894
22.670000 4.955367 -0.001020 -0.002110
22.680000 4.944801 0.001255 -0.002043
22.690000 4.947048 -0.003317 -0.001850
22.700000 4.942751 -0.003327 -0.001999
22.710000 4.932618 0.000451 -0.001849
22.720000 4.924759 0.004586 -0.001922
22.730000 4.918571 -0.000812 -0.002004
22.740000 4.919476 -0.004313 -0.001963
22.750000 4.919156 -0.003108 -0.002079
22.760000 4.906459 0.003098 -0.001832
22.770000 4.906170 -0.001493 -0.001752
22.780000 4.901480 -0.010982 -0.001864
22.790000 4.893569 0.001367 -0.002038
22.800000 4.884950 -0.008307 -0.001947
22.810000 4.887123 -0.006365 -0.001833
22.820000 4.878874 -0.001712 -0.001784
22.830000 4.866266 -0.003874 -0.001877
22.840000 4.859612 -0.009448 -0.002050
22.850000 4.868271 0.005885 -0.002000
22.860000 4.860805 0.007498 -0.001945
22.870000 4.857154 0.006580 -0.001957
22.880000 4.846419 -0.000034 -0.001914
22.890000 4.843693 0.011717 -0.001987
22.900000 4.841604 -0.003711 -0.001958
22.910000 4.829373 0.006186 -0.001943
22.920000 4.827817 0.005323 -0.002084
22.930000 4.819515 -0.000200 -0.001920
22.940000 4.821471 -0.009024 -0.002002
22.950000 4.817068 0.000031 -0.002089
22.960000 4.811168 -0.003354 -0.002023
22.970000 4.805898 0.002553 -0.001946
22.980000 4.791406 -0.002879 -0.001766
22.990000 4.788633 0.000453 -0.002014
23.000000 4.790349 -0.007370 -0.001997
23.010000 4.790796 -0.000960 -0.001773
23.020000 4.781532 0.001194 -0.002073
23.030000 4.776152 -0.009814 -0.002004
23.040000 4.769568 0.000361 -0.002023
23.050000 4.762931 -0.008556 -0.001852
23.060000 4.762167 -0.001500 -0.002136
23.070000 4.747601 -0.004117 -0.002041
23.080000 4.750732 -0.004395 -0.001936
23.090000 4.744095 -0.002745 -0.001851
23.100000 4.738863 -0.003289 -0.001931
23.110000 4.738013 -0.009406 -0.001992
23.120000 4.727440 0.005824 -0.001821
23.130000 4.729393 0.002556 -0.001913
23.140000 4.721532 0.000367 -0.002041
23.150000 4.713287 -0.001144 -0.002063
23.160000 4.713046 0.002224 -0.001932
23.170000 4.709183 -0.003753 -0.002046
23.180000 4.695959 -0.000765 -0.001962
23.190000 4.696050 -0.011387 -0.001997
23.200000 4.688735 -0.002666 -0.001970
23.210000 4.680761 -0.004056 -0.001999
23.220000 4.675055 -0.006798 -0.001942
23.230000 4.671695 -0.005206 -0.001899
23.240000 4.661274 -0.006187 -0.002060
23.250000 4.663390 -0.004967 -0.002052
23.260000 4.660079 0.001430 -0.001918
23.270000 4.647969 -0.000651 -0.001904
23.280000 4.647214 0.002126 -0.001965
23.290000 4.647459 -0.007000 -0.001780
23.300000 4.641040 0.000812 -0.002159
23.310000 4.633778 -0.001629 -0.002146
23.320000 4.633126 0.002909 -0.001923
23.330000 4.617983 0.005692 -0.002063
23.340000 4.616315 -0.006936 -0.001978
23.350000 4.610969 -0.003426 -0.001806
23.360000 4.608871 -0.002083 -0.002042
23.370000 4.601826 0.000700 -0.002076
23.380000 4.588547 -0.002239 -0.001979
23.390000 4.595125 -0.004020 -0.001936
23.400000 4.586774 0.001291 -0.002018
23.410000 4.576534 -0.007843 -0.001905
23.420000 4.582554 -0.005974 -0.002058
23.430000 4.575286 -0.006648 -0.001830
23.440000 4.569722 -0.004607 -0.001950
23.450000 4.562745 -0.001563 -0.002022
23.460000 4.558451 0.002159 -0.002021
23.470000 4.547573 -0.008643 -0.001811
23.480000 4.548817 -0.004431 -0.001879
23.490000 4.549954 0.009085 -0.001982
23.500000 4.536972 0.004224 -0.001807
23.510000 4.532105 -0.005178 -0.001777
23.520000 4.527667 -0.005895 -0.002000
23.530000 4.527090 -0.004659 -0.001867
23.540000 4.521151 -0.005694 -0.001974
23.550000 4.510797 0.001875 -0.001812
23.560000 4.510382 0.002001 -0.002015
23.570000 4.501850 -0.004934 -0.001975
23.580000 4.500574 0.001429 -0.001830
23.590000 4.490785 -0.004691 -0.001803
23.600000 4.491926 -0.004199 -0.001962
23.610000 4.484225 0.007804 -0.001867
23.620000 4.478997 -0.005699 -0.001926
23.630000 4.467837 -0.008087 -0.002153
23.640000 4.471225 0.001487 -0.001997
23.650000 4.456536 0.003597 -0.002019
23.660000 4.453068 0.001706 -0.001850
23.670000 4.455692 0.003012 -0.001947
23.680000 4.452832 0.000932 -0.002151
23.690000 4.443638 -0.001974 -0.001935
23.700000 4.439612 0.004851 -0.001922
23.710000 4.432989 -0.006500 -0.001887
23.720000 4.432824 0.004484 -0.001983
23.730000 4.423845 -0.005241 -0.001856
23.740000 4.421927 -0.001289 -0.001944
23.750000 4.417448 -0.008297 -0.001707
23.760000 4.411499 -0.000882 -0.001756
23.770000 4.403600 -0.003417 -0.002111
23.780000 4.400701 -0.003915 -0.001955
23.790000 4.400828 0.000178 -0.001992
23.800000 4.385685 -0.001429 -0.001932
23.810000 4.382672 -0.003908 -0.001912
23.820000 4.375801 -0.010073 -0.001863
23.830000 4.369913 0.000289 -0.002177
23.840000 4.369768 -0.001578 -0.001996
23.850000 4.363066 -0.003837 -0.001984
23.860000 4.353334 -0.003226 -0.001890
23.870000 4.358762 -0.002621 -0.001990
23.880000 4.352403 -0.008647 -0.002003
23.890000 4.343446 -0.002591 -0.001919
23.900000 4.342597 -0.004312 -0.002082
23.910000 4.338138 0.000894 -0.001857
23.920000 4.331244 -0.000619 -0.001998
23.930000 4.320702 0.003305 -0.002104
23.940000 4.323048 -0.004251 -0.002011
23.950000 4.312054 -0.002892 -0.001882
23.960000 4.306830 0.002642 -0.002073
23.970000 4.301950 0.001872 -0.002101
23.980000 4.305134 -0.001018 -0.001894
23.990000 4.297088 0.001928 -0.001906
24.000000 4.282628 -0.004459 -0.001950
24.010000 4.282189 -0.000556 -0.001840
24.020000 4.277916 -0.002444 -0.001950
24.030000 4.268239 0.002031 -0.001961
24.040000 4.272983 0.002348 -0.001985
24.050000 4.266987 0.004256 -0.001976
24.060000 4.263111 -0.002762 -0.001819
24.070000 4.249969 0.003467 -0.001794
24.080000 4.252015 -0.004102 -0.001795
24.090000 4.243520 0.000995 -0.001952
24.100000 4.233875 -0.006398 -0.001914
24.110000 4.233734 -0.001617 -0.001920
24.120000 4.231050 -0.004995 -0.002004
24.130000 4.226218 -0.001588 -0.001946
24.140000 4.220865 0.002437 -0.001897
24.150000 4.210263 0.002851 -0.001863
24.160000 4.214924 -0.002313 -0.001791
24.170000 4.205991 -0.004098 -0.002037
24.180000 4.200613 -0.004768 -0.001918
24.190000 4.198642 -0.004898 -0.001980
24.200000 4.185690 0.000787 -0.001870
24.210000 4.186786 0.002561 -0.002027
24.220000 4.177417 -0.007889 -0.001830
24.230000 4.170627 -0.004690 -0.001967
24.240000 4.169593 0.000506 -0.001934
24.250000 4.161578 0.004316 -0.001821
24.260000 4.159418 0.000156 -0.002019
24.270000 4.163155 -0.008915 -0.002059
24.280000 4.148643 -0.000655 -0.001841
24.290000 4.141356 -0.003708 -0.001777
24.300000 4.141507 0.000557 -0.002020
24.310000 4.134548 -0.000002 -0.002010
24.320000 4.132885 0.003629 -0.001983
24.330000 4.123652 -0.002524 -0.001944
24.340000 4.120262 -0.003220 -0.002031
24.350000 4.112196 -0.002328 -0.001720
24.360000 4.111217 -0.001411 -0.001901
24.370000 4.103366 -0.003304 -0.001911
24.380000 4.093431 0.004407 -0.002082
24.390000 4.090823 -0.001995 -0.001851
24.400000 4.087284 -0.000528 -0.001606
24.410000 4.084419 0.004798 -0.001959
24.420000 4.078004 -0.001179 -0.001972
24.430000 4.075057 -0.001989 -0.001879
24.440000 4.069880 -0.002384 -0.002027
24.450000 4.059580 -0.005571 -0.001975
24.460000 4.057860 -0.001994 -0.001714
24.470000 4.058454 0.006195 -0.002176
24.480000 4.051328 -0.005866 -0.001838
24.490000 4.044142 0.004298 -0.001835
24.500000 4.038084 -0.002382 -0.002027
24.510000 4.029961 -0.004243 -0.001935
24.520000 4.029770 0.003199 -0.001939
24.530000 4.023887 -0.008268 -0.002206
24.540000 4.019081 0.001111 -0.001830
24.550000 4.008854 -0.000910 -0.002018
24.560000 4.013617 -0.001340 -0.001946
24.570000 4.001957 -0.000863 -0.002000
24.580000 4.004369 -0.004262 -0.001883
24.590000 3.993927 0.004391 -0.001952
24.600000 3.988966 -0.001522 -0.001896
24.610000 3.986396 -0.001978 -0.001983
24.620000 3.975672 0.009397 -0.001928
24.630000 3.973335 0.006203 -0.001966
24.640000 3.967037 0.006149 -0.001786
24.650000 3.967949 -0.000855 -0.002209
24.660000 3.960286 -0.000662 -0.001806
24.670000 3.958926 0.001495 -0.001923
24.680000 3.947410 -0.002123 -0.002047
24.690000 3.942747 -0.004061 -0.002035
24.700000 3.942467 0.000880 -0.001790
24.710000 3.930410 0.004374 -0.002028
24.720000 3.929594 -0.003712 -0.002075
24.730000 3.926638 0.000123 -0.001744
24.740000 3.922226 0.001727 -0.001977
24.750000 3.915159 0.001092 -0.001906
24.760000 3.906178 0.001921 -0.002068
24.770000 3.902710 -0.003612 -0.001858
24.780000 3.893832 0.001245 -0.001985
24.790000 3.893965 -0.008831 -0.001905
24.800000 3.885236 0.000339 -0.001948
24.810000 3.885214 0.004207 -0.002011
24.820000 3.879237 -0.004187 -0.001987
24.830000 3.867114 -0.000291 -0.001938
24.840000 3.871913 0.003492 -0.001968
24.850000 3.866373 0.004368 -0.002053
24.860000 3.859103 0.001587 -0.001844
24.870000 3.851728 0.000897 -0.001985
24.880000 3.849620 0.002191 -0.002064
24.890000 3.846935 -0.003792 -0.001973
24.900000 3.835911 0.003574 -0.001916
24.910000 3.840235 0.000868 -0.002041
24.920000 3.836466 -0.001342 -0.001850
24.930000 3.830031 -0.003027 -0.001953
24.940000 3.822402 -0.002568 -0.001847
24.950000 3.814450 0.002401 -0.001995
24.960000 3.815961 0.002598 -0.002118
24.970000 3.807190 -0.004888 -0.001929
24.980000 3.805746 0.002433 -0.002103
24.990000 3.796915 0.002237 -0.001953
25.000000 3.791227 -0.000577 -0.001851
25.010000 3.783978 -0.003433 -0.002009
25.020000 3.788614 -0.002812 -0.001959
25.030000 3.770186 0.002105 -0.002027
25.040000 3.771619 -0.005618 -0.002091
25.050000 3.757317 0.000138 -0.001942
25.060000 3.765494 -0.001695 -0.002043
25.070000 3.752562 0.001927 -0.002012
25.080000 3.753784 0.001216 -0.001806
25.090000 3.754002 0.001446 -0.001938
25.100000 3.743652 0.007052 -0.001950
25.110000 3.740030 -0.003483 -0.001975
25.120000 3.731567 -0.000405 -0.002034
25.130000 3.725874 -0.006936 -0.001715
25.140000 3.718916 -0.001262 -0.001935
25.150000 3.720369 0.003082 -0.002008
25.160000 3.713846 0.005566 -0.001770
25.170000 3.708517 -0.001649 -0.002039
25.180000 3.697114 -0.003821 -0.002017
25.190000 3.699554 -0.000656 -0.002039
25.200000 3.688010 -0.003846 -0.001863
25.210000 3.687885 0.002599 -0.001886
25.220000 3.674243 0.001719 -0.001821
25.230000 3.673782 -0.003781 -0.001999
25.240000 3.664090 0.000443 -0.001949
25.250000 3.660936 -0.006259 -0.001945
25.260000 3.657183 0.001531 -0.001914
25.270000 3.657628 0.004549 -0.001927
25.280000 3.645217 0.000702 -0.001937
25.290000 3.639068 0.001975 -0.001879
25.300000 3.635680 -0.000094 -0.001864
25.310000 3.634450 0.000525 -0.001984
25.320000 3.622698 0.001005 -0.002053
25.330000 3.620272 0.000465 -0.001962
25.340000 3.615463 0.001673 -0.001856
25.350000 3.615493 -0.005464 -0.001979
25.360000 3.610748 -0.001969 -0.001964
25.370000 3.605662 0.002490 -0.001987
25.380000 3.599534 -0.000944 -0.002087
25.390000 3.596608 -0.004112 -0.001866
25.400000 3.590798 0.001781 -0.001936
25.410000 3.583999 0.003871 -0.001956
25.420000 3.582782 0.000569 -0.001868
25.430000 3.577052 -0.007076 -0.001778
25.440000 3.567162 -0.004382 -0.001874
25.450000 3.564291 -0.002376 -0.001892
25.460000 3.565896 -0.006428 -0.001891
25.470000 3.546245 -0.001185 -0.001978
25.480000 3.554693 -0.001113 -0.001915
25.490000 3.540187 0.002345 -0.001970
25.500000 3.541322 0.000454 -0.001960
25.510000 3.532200 0.001401 -0.001945
25.520000 3.527173 0.004628 -0.001685
25.530000 3.525900 0.007339 -0.002027
25.540000 3.516201 -0.005410 -0.001894
25.550000 3.512111 -0.001131 -0.001795
25.560000 3.504815 0.001008 -0.002009
25.570000 3.504491 -0.007329 -0.002030
25.580000 3.495141 0.002101 -0.002155
25.590000 3.500950 -0.005884 -0.001698
25.600000 3.490096 -0.001878 -0.002035
25.610000 3.483130 -0.004110 -0.002013
25.620000 3.482986 -0.006835 -0.002157
25.630000 3.467796 -0.003668 -0.002022
25.640000 3.472605 0.000073 -0.001947
25.650000 3.456880 0.008485 -0.001874
25.660000 3.459660 -0.004013 -0.002058
25.670000 3.454737 0.006851 -0.001979
25.680000 3.453541 -0.002454 -0.001773
25.690000 3.442853 -0.005029 -0.001793
25.700000 3.442056 0.000169 -0.001844
25.710000 3.440126 -0.003241 -0.001797
25.720000 3.430530 -0.005134 -0.001999
25.730000 3.423639 -0.005660 -0.001859
25.740000 3.417515 -0.000890 -0.001918
25.750000 3.414323 -0.001111 -0.001775
25.760000 3.408929 0.002445 -0.001965
25.770000 3.406527 0.002027 -0.001966
25.780000 3.400667 0.002090 -0.001950
25.790000 3.396930 -0.001670 -0.001861
25.800000 3.385558 -0.002806 -0.001945
25.810000 3.388884 0.000379 -0.001930
25.820000 3.385579 0.010409 -0.001887
25.830000 3.375779 -0.001739 -0.001962
25.840000 3.363740 0.001935 -0.001978
25.850000 3.366668 0.003821 -0.001809
25.860000 3.354805 0.003897 -0.002053
25.870000 3.353967 -0.005354 -0.002052
25.880000 3.343817 -0.003973 -0.001933
25.890000 3.348660 -0.001605 -0.001787
25.900000 3.341708 0.001419 -0.001865
25.910000 3.335335 -0.009861 -0.001968
25.920000 3.327913 0.000213 -0.001795
25.930000 3.325362 0.008092 -0.002013
25.940000 3.317467 0.001176 -0.002065
25.950000 3.315404 -0.005128 -0.002132
25.960000 3.309550 -0.002393 -0.002170
25.970000 3.302150 0.001035 -0.001888
25.980000 3.296868 0.005976 -0.001882
25.990000 3.291069 -0.010541 -0.001947
26.000000 3.285322 0.002190 -0.001991
26.010000 3.282596 0.000584 -0.001952
26.020000 3.276271 0.002639 -0.002132
26.030000 3.277047 0.000108 -0.002015
26.040000 3.271349 -0.004582 -0.001940
26.050000 3.265464 0.005061 -0.002303
26.060000 3.259632 0.002581 -0.002008
26.070000 3.255365 0.007064 -0.001833
26.080000 3.245943 0.008302 -0.001819
26.090000 3.248107 0.002763 -0.002087
26.100000 3.238342 -0.003352 -0.001954
26.110000 3.232325 -0.001649 -0.002001
26.120000 3.227117 0.002837 -0.001958
26.130000 3.232400 -0.001356 -0.001819
26.140000 3.225448 0.002027 -0.001983
26.150000 3.217561 0.002354 -0.001887
26.160000 3.211484 0.007898 -0.001950
26.170000 3.204706 0.002672 -0.001942
26.180000 3.195488 0.004263 -0.001965
26.190000 3.193128 0.000471 -0.001803
26.200000 3.193967 0.001185 -0.001914
26.210000 3.180726 -0.004435 -0.001931
26.220000 3.179011 0.006038 -0.001896
26.230000 3.176908 -0.006504 -0.001916
26.240000 3.163388 -0.001044 -0.001921
26.250000 3.173407 -0.003382 -0.001794
26.260000 3.160221 0.004700 -0.001852
26.270000 3.157395 0.009335 -0.001948
26.280000 3.148466 -0.001388 -0.001985
26.290000 3.146049 0.005841 -0.002132
26.300000 3.135596 0.004731 -0.001848
26.310000 3.131028 -0.000921 -0.001836
26.320000 3.129926 -0.004689 -0.002026
26.330000 3.120484 0.002592 -0.001972
26.340000 3.112310 0.010557 -0.001792
26.350000 3.119217 0.002959 -0.001817
26.360000 3.114031 0.001910 -0.001968
26.370000 3.095580 0.006881 -0.002099
26.380000 3.102084 -0.002062 -0.002124
26.390000 3.092846 -0.007209 -0.001959
26.400000 3.088966 0.000630 -0.002161
26.410000 3.093725 0.004694 -0.001890
26.420000 3.074095 0.002719 -0.002134
26.430000 3.075990 -0.000825 -0.001743
26.440000 3.074616 -0.001184 -0.001962
26.450000 3.061555 -0.008256 -0.001918
26.460000 3.054834 -0.007080 -0.001734
26.470000 3.053312 0.005801 -0.002033
26.480000 3.055345 -0.003620 -0.001842
26.490000 3.045070 -0.003076 -0.001901
26.500000 3.039676 0.001638 -0.001940
26.510000 3.030847 -0.001677 -0.002034
26.520000 3.026908 0.009051 -0.001673
26.530000 3.026781 0.002678 -0.001960
26.540000 3.018718 0.004043 -0.001971
26.550000 3.016883 -0.000303 -0.001906
26.560000 3.007850 -0.007386 -0.002164
26.570000 3.003372 0.002964 -0.002026
26.580000 2.996668 -0.002844 -0.001945
26.590000 2.994849 0.001669 -0.001822
26.600000 2.982429 -0.000333 -0.001909
26.610000 2.980392 0.005304 -0.001978
26.620000 2.983272 0.000637 -0.001956
26.630000 2.974237 0.000740 -0.002003
26.640000 2.972474 -0.000435 -0.001937
26.650000 2.961178 -0.001368 -0.001859
26.660000 2.961695 0.000211 -0.002028
26.670000 2.951360 -0.000575 -0.001957
26.680000 2.954451 0.005112 -0.001910
26.690000 2.946985 0.006648 -0.001827
26.700000 2.934083 0.007725 -0.001932
26.710000 2.934852 -0.003190 -0.001788
26.720000 2.936955 0.006800 -0.001823
26.730000 2.922141 0.000683 -0.001937
26.740000 2.914404 -0.000413 -0.001963
26.750000 2.915971 0.003832 -0.002033
26.760000 2.918774 0.005199 -0.001816
26.770000 2.903723 -0.004201 -0.002007
26.780000 2.899522 0.002770 -0.001934
26.790000 2.897207 -0.004195 -0.002030
26.800000 2.890752 -0.003382 -0.002054
26.810000 2.888953 0.001154 -0.001828
26.820000 2.875372 -0.002302 -0.001885
26.830000 2.868933 -0.002986 -0.002127
26.840000 2.868745 0.007481 -0.002025
26.850000 2.863323 -0.005440 -0.001988
26.860000 2.857150 -0.002518 -0.002001
26.870000 2.852098 -0.004911 -0.002110
26.880000 2.857281 0.003514 -0.001913
26.890000 2.837554 0.005675 -0.001966
26.900000 2.840111 -0.002501 -0.001923
26.910000 2.829828 -0.005385 -0.001898
26.920000 2.827937 0.008052 -0.001872
26.930000 2.821592 -0.006249 -0.001908
26.940000 2.823145 0.000711 -0.001952
26.950000 2.811701 -0.000897 -0.001906
26.960000 2.808586 -0.002144 -0.001974
26.970000 2.812622 0.002011 -0.001974
26.980000 2.798721 -0.000057 -0.001820
26.990000 2.795400 -0.002494 -0.001804
27.000000 2.799059 0.001919 -0.001958
27.010000 2.790134 -0.006416 -0.001982
27.020000 2.774124 -0.006576 -0.001851
27.030000 2.776881 -0.001878 -0.001967
27.040000 2.771422 0.007009 -0.001783
27.050000 2.767839 0.000289 -0.002096
27.060000 2.754879 -0.006423 -0.001737
27.070000 2.751135 -0.002773 -0.001972
27.080000 2.751956 -0.002415 -0.001561
27.090000 2.746688 -0.000057 -0.002142
27.100000 2.742471 -0.004144 -0.001753
27.110000 2.738151 -0.000152 -0.001983
27.120000 2.727420 0.004691 -0.002001
27.130000 2.718412 0.007385 -0.001869
27.140000 2.720235 -0.000743 -0.002050
27.150000 2.715189 0.006502 -0.001925
27.160000 2.711197 0.002427 -0.002009
27.170000 2.711654 0.000571 -0.002095
27.180000 2.702538 -0.006589 -0.001960
27.190000 2.698729 0.005149 -0.001877
27.200000 2.687660 -0.000816 -0.001860
27.210000 2.686814 0.000073 -0.001941
27.220000 2.683576 0.005756 -0.001755
27.230000 2.666071 0.000738 -0.001997
27.240000 2.662424 -0.002518 -0.001877
27.250000 2.664218 0.004047 -0.001933
27.260000 2.660121 -0.000129 -0.001740
27.270000 2.645143 -0.000944 -0.002011
27.280000 2.651513 -0.000810 -0.001813
27.290000 2.646984 -0.004699 -0.001940
27.300000 2.633115 0.003434 -0.001993
27.310000 2.630936 0.005062 -0.001993
27.320000 2.624409 -0.004029 -0.001991
27.330000 2.628720 -0.003724 -0.001811
27.340000 2.620479 -0.000367 -0.002093
27.350000 2.612061 0.001365 -0.002058
27.360000 2.608374 0.002999 -0.001862
27.370000 2.606629 -0.000728 -0.002045
27.380000 2.607103 -0.000881 -0.001914
27.390000 2.592004 0.005331 -0.001831
27.400000 2.600230 0.002029 -0.001990
27.410000 2.587183 -0.004434 -0.001953
27.420000 2.581286 0.001922 -0.002055
27.430000 2.581055 -0.004241 -0.002100
27.440000 2.572838 0.004596 -0.001965
27.450000 2.571483 -0.006341 -0.001960
27.460000 2.560704 0.003511 -0.002016
27.470000 2.549646 -0.004400 -0.002018
27.480000 2.548773 0.004315 -0.001975
27.490000 2.547797 0.006938 -0.001877
27.500000 2.545215 -0.003753 -0.001971
27.510000 2.537537 0.001871 -0.001829
27.520000 2.523580 0.005925 -0.002040
27.530000 2.521021 0.002347 -0.002038
27.540000 2.517795 -0.000057 -0.001889
27.550000 2.520712 0.009126 -0.001946
27.560000 2.507727 0.001224 -0.001924
27.570000 2.504156 -0.005226 -0.001902
27.580000 2.496097 -0.001814 -0.001962
27.590000 2.497807 0.000922 -0.001858
27.600000 2.488742 0.000370 -0.001856
27.610000 2.483632 0.000401 -0.001854
27.620000 2.481851 0.006824 -0.001824
27.630000 2.481127 0.007369 -0.001961
27.640000 2.471056 0.004307 -0.001905
27.650000 2.462675 0.000936 -0.002049
27.660000 2.453599 0.005495 -0.001939
27.670000 2.452583 -0.001206 -0.001814
27.680000 2.449270 0.000320 -0.002130
27.690000 2.441172 -0.003224 -0.001814
27.700000 2.439016 0.001878 -0.001893
27.710000 2.438484 -0.001029 -0.001906
27.720000 2.423961 -0.001213 -0.001908
27.730000 2.427271 0.002505 -0.001866
27.740000 2.425238 0.002583 -0.002061
27.750000 2.419373 -0.000247 -0.001860
27.760000 2.409194 0.009029 -0.001942
27.770000 2.403228 -0.002262 -0.002033
27.780000 2.396741 -0.002379 -0.001768
27.790000 2.395353 0.001353 -0.001799
27.800000 2.384628 -0.001603 -0.001875
27.810000 2.388555 0.002288 -0.002006
27.820000 2.384984 0.003345 -0.002044
27.830000 2.380722 0.002547 -0.002159
27.840000 2.368249 -0.003079 -0.001879
27.850000 2.368226 0.003462 -0.001855
27.860000 2.352698 0.004527 -0.001933
27.870000 2.352713 -0.003817 -0.001895
27.880000 2.354778 -0.000843 -0.001893
27.890000 2.350029 0.007937 -0.001983
27.900000 2.340186 -0.001865 -0.001950
27.910000 2.335680 0.003864 -0.001951
27.920000 2.327309 0.001066 -0.002055
27.930000 2.327356 0.004846 -0.001967
27.940000 2.324183 0.005242 -0.002120
27.950000 2.314124 0.003666 -0.001736
27.960000 2.307866 0.000898 -0.001840
27.970000 2.297596 0.003550 -0.002116
27.980000 2.300111 0.002099 -0.001843
27.990000 2.291810 -0.000401 -0.001761
28.000000 2.288158 0.004827 -0.002062
28.010000 2.280454 -0.006395 -0.002090
28.020000 2.281448 0.001367 -0.001978
28.030000 2.275672 -0.003082 -0.001979
28.040000 2.263766 0.007027 -0.001986
28.050000 2.263312 0.000417 -0.002003
28.060000 2.260287 0.001539 -0.002084
28.070000 2.260295 0.007720 -0.001968
28.080000 2.247375 0.004075 -0.001903
28.090000 2.243115 -0.001859 -0.001849
28.100000 2.243228 0.007728 -0.002127
28.110000 2.229856 -0.000935 -0.001835
28.120000 2.232632 -0.005634 -0.001840
28.130000 2.221507 0.003531 -0.001691
28.140000 2.219140 0.002308 -0.001777
28.150000 2.216004 0.000789 -0.001786
28.160000 2.206810 -0.008177 -0.001907
28.170000 2.202776 0.002515 -0.001826
28.180000 2.201673 0.003786 -0.002024
28.190000 2.197776 0.002786 -0.001956
28.200000 2.190768 -0.000211 -0.001994
28.210000 2.185347 -0.005901 -0.001849
28.220000 2.169466 0.002201 -0.002000
28.230000 2.178856 -0.000196 -0.001950
28.240000 2.172353 -0.003514 -0.001881
28.250000 2.167768 0.003337 -0.001774
28.260000 2.158824 0.003049 -0.002015
28.270000 2.147834 0.002731 -0.001993
28.280000 2.146185 0.001274 -0.001869
28.290000 2.135940 0.000168 -0.001845
28.300000 2.148884 0.007530 -0.001833
28.310000 2.130596 -0.000516 -0.002072
28.320000 2.127690 0.006377 -0.001709
28.330000 2.129635 0.001322 -0.001958
28.340000 2.118146 0.001099 -0.001850
28.350000 2.113545 -0.002053 -0.002023
28.360000 2.113041 0.003120 -0.001843
28.370000 2.101060 -0.002908 -0.002079
28.380000 2.095090 -0.003302 -0.001946
28.390000 2.093577 -0.004633 -0.002099
28.400000 2.095693 -0.004756 -0.001521
28.410000 2.086215 0.008426 -0.002079
28.420000 2.085876 0.005260 -0.001769
28.430000 2.080852 0.004485 -0.002064
28.440000 2.069766 -0.002663 -0.002072
28.450000 2.061321 0.002162 -0.002125
28.460000 2.060361 -0.006339 -0.001911
28.470000 2.058560 -0.007349 -0.001836
28.480000 2.052022 -0.003264 -0.001878
28.490000 2.050682 0.002723 -0.001937
28.500000 2.039631 -0.010094 -0.002164
28.510000 2.036834 -0.002209 -0.001981
28.520000 2.030483 0.003341 -0.002087
28.530000 2.028075 -0.000631 -0.002034
28.540000 2.018382 0.000670 -0.002043
28.550000 2.023684 -0.004980 -0.001947
28.560000 2.007602 0.003312 -0.002006
28.570000 2.000526 0.005031 -0.002106
28.580000 1.999143 0.005613 -0.002096
28.590000 1.996623 0.010760 -0.001888
28.600000 1.989491 0.005582 -0.002026
28.610000 1.984244 -0.001769 -0.001775
28.620000 1.978443 -0.006000 -0.001858
28.630000 1.968695 -0.002812 -0.001904
28.640000 1.968695 -0.000001 -0.001801
28.650000 1.965047 -0.003200 -0.002060
28.660000 1.966223 -0.001870 -0.002038
28.670000 1.958305 0.006628 -0.002012
28.680000 1.949832 0.001775 -0.001974
